OSN,LAT,LONG,ALT,SDMT,BIO_N,BIO_C,BRG_N,BRG_C,ACANTHACEA,AIZOACEAE,AMARANTHAC,LANNEA_SCL,ILEX_MITIS,AMBROSIEAE,ARTEMISIA,STOEBE,SENECIO,TARCHONANT,AVICENNIA,BALANITES,CAESALPINI,CAPPARIDAC,CLUSIACEAE,COMBRETACE,CONNARACEA,AFROCRANIA,CUPRESSACE,CYPERACEAE,DIDIERACEA,DILLENIACE,EPHEDRA,ERICACEAE,ALCHORNEA,BRIDELIA,CHROZOPHOR,DRYPETES_T,MACARANGA_,FLUEGGEA_T,TETRORCHID,UAPACA,CAMPYLOSTE,SACOGLOTTI,HYMENOCARD,HYPERICUM,ICACINACEA,IRVINGIA_T,HUGONIA,LOBELIA,ANTHOCLEIS,NUXIA_TYPE,MALPIGHIAC,MELIACEAE,ACACIA,CALPOCALYX,DICHROSTAC,ENTADA_TYP,PARKIA,MORACEAE,MYRICA,PYCNANTHUS,MYRSINE_AF,RAPANEA,SYZYGIUM_T,NYCTAGINAC,CAMPYLOSPE,LOPHIRA,SAUVAGESIA,OLEA,BORASSUS_H,ELAEIS_GUI,POACEAE,PODOCARPUS,PROTEACEAE,RHAMNACEAE,RHIZOPHORA,ALCHEMILLA,CLIFFORTIA,HAGENIA_AB,PRUNUS,RUBUS,ANTHOSPERM,IXORA_TYPE,MITRACARPU,ZANTHOXYLU,SALVADORA,ALLOPHYLUS,BLIGHIA,DODONAEA,SAPOTACEAE,COLA_TYPE,TAMARIX,CHRISTIANA,TILIA_TYPE,TRIBULUS,CELTIS,HOLOPTELEA,URTICACEAE,FAGONIA,ZYGOPHYLLU,MICRODESMI,TYPHA,ASTERACEAE,CONYZA_TYP,ACALYPHA,NYMPHAEA,EUPHORBIA_,RHUS_TYPE,PHOENIX,EUCALYPTUS,PINUS,HELICHRYSU,SPERMACOCE,FABACEAE_U,PLANTAGO,EUPHORBIAC,EUCLEA,CICHORIEAE,RUBIACEAE_,INDIGOFERA,TREMA_TYPE,CARYOPHYLL,PULICARIA_,RUMEX,BRASSICACE,APIACEAE,LAMIACEAE,PTERIDOPHY
279,-26.02,27.732,1450,Surface,Montane Grasslands and Shrublands,10,Highveld grasslands,9,0.207039337,0.207039337,2.48447205,0,0,0,0.82815735,3.726708075,0,0,0,0,0,0,0,0,0,0,0,3.105590062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414078675,0,0,0,0,0,0.207039337,0,0,0,3.3126294,0,0,0,0,0,0,0,13.45755694,0,0,0,0,0,0,0,0,0,0.414078675,0,0,0,0,0,0,0,0,0,0,0,0,0.207039337,10.14492754,0,0,0,0,51.75983437,0.207039337,1.449275362,0,0,0,0,1.6563147,0,0,5.590062112,0,0,0,0,0,0.621118012,0,0,0,0,0,0,0,0,0,0,0
280,-23.903,29.899,1338,Surface,Montane Grasslands and Shrublands,10,"Drakensberg montane grasslands, woodlands and forests",4,0,0.310559006,0.621118012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.98136646,0,0,0,0,0,0.310559006,0,0,0,0.310559006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.62111801,16.45962733,0.621118012,0,0,0,0,0.931677019,0,0,4.037267081,0,0,0,0,0,0.621118012,0,0,0,0,0,0,0,0,0,0,0
281,-31.845,24.505,1374,Surface,Deserts and Xeric Shrublands,13,Nama Karoo,14,0,15.47861507,2.036659878,0,0,0,0,0.407331976,0,0,0,0,0,0,0,0,0,0,0,1.018329939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.94093686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203665988,0,0,0,0,0,51.12016293,0,10.18329939,0,0,0,0,0.203665988,0,0,0.407331976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,-31.495,24.267,1505,Surface,Deserts and Xeric Shrublands,13,Nama Karoo,14,0,3.66598778,10.59063136,0,0,0,1.221995927,0.407331976,0,0,0,0,0,0,0,0,0,0,0,2.443991853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203665988,0,0,0,0,0,0,0,0,0,0,0,0.610997963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.91649695,0,29.12423625,0,0,0,0,0.203665988,0,0,0.407331976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203665988
283,-31.495,24.267,1505,Surface,Deserts and Xeric Shrublands,13,Nama Karoo,14,0,0.81300813,5.081300813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422764228,0,0,0,0,0,0,0,0,0,0.203252033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.01626016,0,41.05691057,0,0,0,0,0.406504065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,-31.473,24.27,1485,Surface,Deserts and Xeric Shrublands,13,Nama Karoo,14,0,0.462962963,12.5,0,0,0,0,0.462962963,0,0,0,0,0,0,0,0,0,0,0,1.157407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.157407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.87037037,0,26.38888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,-28.688,28.905,1927,Surface,Montane Grasslands and Shrublands,10,Drakensberg alti-montane grasslands and woodlands,3,0,0.204918033,1.639344262,0,0,0,0.614754098,0.409836066,0,0.409836066,0,0,0,0,0,0,0,0,0,6.352459016,0,0,0,5.942622951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204918033,0,0,0,0,0,0,0,0,0,0,0,17.62295082,2.049180328,0,0,0,0,0,0,0,0,4.303278689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2295082,0,6.147540984,0,0,0,0,0,0,0,1.639344262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204918033,0,1.024590164
286,-25.882,28.285,1496,Surface,Montane Grasslands and Shrublands,10,Highveld grasslands,9,0,0,3.908794788,0,0,0,0.081433225,0.488599349,0,0,0,0,0,0,0,0.081433225,0,0,0,34.5276873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908794788,0,0,0,0,0,0,0,0,0,0.081433225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.57003257,0,4.153094463,0,0,0,0,0.081433225,0,0,1.954397394,0,0,0,0,0,0.16286645,0,0,0,0,0,0,0,0,0,0,0
287,-30.87,25.816,1314,Surface,Deserts and Xeric Shrublands,13,Nama Karoo,14,0,18.18181818,4.638218924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.710575139,0,0,0,0.185528757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185528757,0,0,0,0,0,0,0,10.20408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.27829314,1.85528757,10.01855288,0,0,0,0,0.371057514,0,0,0.185528757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185528757
288,-29.186,25.758,1259,Surface,Deserts and Xeric Shrublands,13,Nama Karoo,14,0,2.685950413,10.12396694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033057851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20661157,0,0,0,0,0,0,0,1.446280992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.41322314,0,33.47107438,0,0,0,0,0,0,0,0.619834711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,-29.186,25.758,1259,Surface,Deserts and Xeric Shrublands,13,Nama Karoo,14,0,0,36.49193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.00806452,0,2.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,-29.191,25.745,1258,Surface,Deserts and Xeric Shrublands,13,Nama Karoo,14,0,0.201207243,2.213279678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.40643863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.822937626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.34406439,0,2.012072435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,-29.191,25.745,1258,Surface,Deserts and Xeric Shrublands,13,Nama Karoo,14,0,0.64516129,5.806451613,0,0,0,0.215053763,0,0,1.075268817,0,0,0,1.290322581,0,0,0,0,0,15.2688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.311827957,0.430107527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430107527,0,0,0,0,0,56.34408602,0,7.311827957,0,0,0,0,1.720430108,0,0,0,0,0,0,0,0,0.215053763,0,0,0,0,0,0,0,0,0,0,1.935483871
292,-29.182,25.745,1256,Surface,Deserts and Xeric Shrublands,13,Nama Karoo,14,0,1.237113402,3.711340206,0,0,0,3.505154639,0,0,2.06185567,0,0,0,0.206185567,0,0,0,0,0,3.917525773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948453608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78350515,0,27.42268041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206185567,0,0
293,-24.814,28.337,1274,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,0,0.243309002,0.243309002,0.243309002,0,0,0,0,0,0,0,0,1.946472019,0,0,9.489051095,0,0,0,2.433090024,0,0,0,0.243309002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486618005,0,0,0,0,0,0,0,16.54501217,0,13.38199513,0,0,0,0,0,0,0,0.243309002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.85158151,0,1.946472019,0,0,0,0,0,0,0,0.729927007,0,0,0,0,0,0.97323601,0,0,0,0,0,0,0,0,0,0,0
294,-24.95,28.173,1099,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,0,0,0.461893764,0.230946882,0,0,0,0.230946882,0,0,0,0,2.309468822,0,0,8.31408776,0,0,0,3.002309469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230946882,0,0,0,0,0,0,0,27.94457275,0,0.461893764,0,0,0,0,0,0,0,0.230946882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.11547344,0,3.464203233,0,0,0,0,0.692840647,0,0,1.385681293,0,0,0,0,0,0.923787529,0,0,0,0,0,0,0,0,0,0,0
295,-28.516,28.61,2133,Surface,Montane Grasslands and Shrublands,10,"Drakensberg montane grasslands, woodlands and forests",4,0,0,1.669195751,0,0,0,0,0.303490137,0,0.151745068,0,0,0,0,0,0,0,0,0,10.47040971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.68740516,0.303490137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.37936267,0,1.517450683,0,0,0,0,0,0,0,1.365705615,0,0,0,0,0,0,0,0,0,0,0.151745068,0,0,0,0,0,0
296,-24.345,28.851,1374,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,0.13418316,0.03354579,1.27474002,0.10063737,0,0,0,0.20127474,0,0.06709158,0,0,0,0,0,0.40254948,0,0,0,1.40892318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03354579,0,0.06709158,0,0,0,0.03354579,0,0,0,0,0,0,0,0,0,0,0,41.46259644,0,0.03354579,0,0,0,0,0,0,0,0.13418316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.98960081,0,0.30191211,0,0,0,0.20127474,0.10063737,0,0,0.60382422,0,0,0,0,0,2.0127474,0,0,0,0,0,0,0,0,0,0.03354579,0.36900369
297,-25.45,28.277,1115,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,0,0,1.425661914,0,0,0,0,1.221995927,0,0.610997963,0,0,0.814663951,0.814663951,0,23.21792261,0,0,0,3.258655804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610997963,0,0,0,0,0,0.203665988,0,0,0,0.203665988,0,0,0,0,0,0,0,4.480651731,0,0,0,0,0,0,0,0,0,0.814663951,0,0,0,0,0,0,0,0,0,0,0,0,0.203665988,0,0,0,0,0,50.50916497,0,1.221995927,0,0,0,0,0.407331976,0,0,2.240325866,0,0,0,0,0,7.739307536,0,0,0,0,0,0,0,0,0,0,0
298,-24.4,28.747,1119,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,0,0.116076611,2.843876959,0.116076611,0,0,0,0.406268137,0,0.232153221,0,0,0.290191526,0,0,0.638421358,0,0,0,2.669762043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058038305,0,0,0,0,0,0,0,0,0,0,0,37.26059199,0,0.058038305,0,0,0,0,0,0,0,0.058038305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058038305,0,0,0,0,51.01567034,0.058038305,0.348229832,0,0,0,0.058038305,1.1027278,0,0,0.464306442,0,0,0,0,0,2.031340685,0,0,0,0,0,0,0.058038305,0,0,0.058038305,0
299,-28.834,24.838,1150,Surface,Deserts and Xeric Shrublands,13,Kalahari xeric savanna,9,0,1.969365427,3.282275711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218818381,0,0,0,0,0,0,0,32.60393873,0,0,0.218818381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218818381,0,0,0,0,0,54.70459519,0,1.094091904,0,0,0,0,5.470459519,0,0,0,0,0,0,0,0,0.218818381,0,0,0,0,0,0,0,0,0,0,0
300,-28.841,24.827,1140,Surface,Deserts and Xeric Shrublands,13,Kalahari xeric savanna,9,0,0.210970464,15.61181435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054852321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421940928,0,0,0,0,0,0.210970464,0,0,0,0,0,0,0,0,0,0,0,19.83122363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210970464,0,0,0,0,0,52.74261603,0,7.805907173,0,0,0,0,0,0,0,0.632911392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.265822785
301,-28.636,24.665,1167,Surface,Deserts and Xeric Shrublands,13,Kalahari xeric savanna,9,0,1.262626263,0.505050505,0,0,0,0,0,0,0.252525253,0,0,0,0,0,0,0,0,0,14.64646465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.31313131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.25252525,0,1.767676768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,-28.718,24.804,1219,Surface,Deserts and Xeric Shrublands,13,Kalahari xeric savanna,9,0.452488688,2.262443439,1.357466063,0,0,0,0.452488688,0,0,15.38461538,0,0,0,0.452488688,0,0,0,0,0,0.904977376,0,0,0,0.452488688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.809954751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07239819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8959276,0,0.904977376,0,0,0,0,0.904977376,0,0,4.977375566,0,0,0,0,0,1.357466063,0,0,0,0,0,0,0,0,0,0,1.357466063
303,-24.425,28.757,1108,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,2.123142251,0.212314225,2.335456476,0,0,0,0,0.42462845,0,0,0,0,0.636942675,0.8492569,0,1.910828025,0,0,0,3.609341826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.35456476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.53078556,0.212314225,4.670912951,0,0,0,0,2.123142251,0,0,0.8492569,0,0,0,0,0,2.972399151,0,0,0,0,0,0,0,0,0,0,0
304,-24.425,28.757,1108,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,0.078125,0.026041667,0.755208333,0.026041667,0,0,0,0,0,0.208333333,0,0,0.078125,0.078125,0,0.234375,0,0,0,11.70572917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078125,0,0,0,0,0,0,0,0,0,0.052083333,0,0,0,0,0,0,0,31.30208333,0.026041667,0.026041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.16927083,2.486979167,2.057291667,0,0,0,0,0.052083333,0,0,0.078125,0,0,0,0,0,0.208333333,0,0,0,0,0,0,0,0,0.065104167,0.208333333,0
305,-27.604,24.602,1215,Surface,Deserts and Xeric Shrublands,13,Kalahari xeric savanna,9,0,1.342281879,1.565995526,0,0,0,0,0,0,4.474272931,0,0,0,0.67114094,0,0.223713647,0,0,0,3.579418345,0,0,0,0.223713647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.237136465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.60850112,0,0,0,0,0,0,0,0,0,1.118568233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.24384787,0.67114094,2.684563758,0,0,0,0,1.342281879,0,0,0.447427293,0,0,0,0,0,1.565995526,0,0,0,0,0,0,0,0,0,0,0
306,-28.679,28.92,2124,Surface,Montane Grasslands and Shrublands,10,Drakensberg alti-montane grasslands and woodlands,3,0,0.15625,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,5.3125,0,0,0,3.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,0,0,26.71875,1.71875,1.875,0,0,0,0,0,0,0,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,51.40625,0.15625,3.59375,0,0,0,0,0.3125,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125
307,-25.25,28.312,1035,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,1.869158879,0.23364486,2.803738318,0,0,0,0,0.700934579,0,4.439252336,0,0,1.168224299,11.68224299,0,1.635514019,0,0,0,3.271028037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700934579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28037383,0,0,0,0,0,0,0,0,0,0.700934579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1682243,0,3.504672897,0,0,0,0,0,0,0,3.738317757,0,0,0,0,0,0.700934579,0,0,0,0,0,0,0,0,0,0,1.401869159
308,-22.993,29.368,1095,Surface,Montane Grasslands and Shrublands,10,"Drakensberg montane grasslands, woodlands and forests",4,1.19760479,1.796407186,1.796407186,1.796407186,0,0,0,0,0,0.598802395,0,0,2.395209581,2.395209581,0,21.55688623,0,0,0,2.994011976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598802395,0,0,0,0,0,0,0,0.598802395,0,0,0,0,0,0,0,0,0,49.10179641,0,0,0,0,0,0,0,0,0,4.191616766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598802395,0.598802395,0,0,0,0.598802395,0,0,0,0.598802395,0,0,0,0,0,5.389221557,0,0,0,0,0,0,0,0,0,0,1.19760479
309,-32.652,26.888,896,Surface,Montane Grasslands and Shrublands,10,"Drakensberg montane grasslands, woodlands and forests",4,0,0,2.164502165,0,0,0,0.865800866,0.432900433,0,0.432900433,0,0,0,0,0,0,0,0,0,3.463203463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432900433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.78354978,8.658008658,0,0,0,0,0.432900433,0,0,0,1.298701299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0.865800866,0,0,5.627705628,0,0,0,0,0,0,0,0,0,0,0,0,0.432900433,0,0,0,1.298701299
310,-23.504,30.201,660,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,0,0,1.408450704,0,0,0,0,0.469483568,0,0,0,0,0,0,0,8.920187793,0,0,0,2.816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.225352113,0,0,0,0,0,0,0,0,0,0.469483568,0,0,0,0,0,0,0,69.48356808,0,1.408450704,0,0,0,0,0,0,0,0.469483568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408450704,2.34741784,0,0,0,0,0,0,0,2.34741784,0,0,0,0,0,1.877934272,0,0,0,0,0,0,0,0,0,0,2.34741784
311,-23.504,30.201,660,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,1.123595506,0,0.561797753,0,0,0,0,0,0,0,0,0,0,0,0,1.685393258,0,0,0,34.26966292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123595506,0,0,0,0,0,0,0,49.43820225,0,3.370786517,0,0,0,0,0,0,0,1.123595506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561797753,0,0,0,0,0,0,4.494382022,0,0,0,0,0,0,0,1.685393258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561797753
312,-32.695,26.87,599,Surface,Tropical and Subtropical Moist Broadleaf Forests,1,Knysna-Amatole montane forests,15,0,0,10.44176707,0,0,0,0,0,0,0,0,0,0,0,0,0.401606426,0,0,0,0.401606426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803212851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.93975904,1.606425703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.17670683,0,0,0,0,3.614457831,0,0,3.614457831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,-22.97,29.38,990,Surface,Montane Grasslands and Shrublands,10,"Drakensberg montane grasslands, woodlands and forests",4,1.137656428,0.341296928,0.682593857,0.341296928,0,0,0.113765643,0.227531286,0,0,0,0,0.910125142,0.227531286,0,2.161547213,0,0,0,1.365187713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113765643,0,0.113765643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.52901024,0.113765643,0,0,0,0,0,0,0,0,0.113765643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.616609784,0,0.113765643,0,10.92150171,4.778156997,0,0,0.910125142,0,0,0,0,0,2.844141069,0,0,0,1.365187713,0,0,0,0,0,0.227531286,2.730375427
314,-22.938,29.127,830,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,0.858369099,4.291845494,0.858369099,2.145922747,0,0,0,0.429184549,0,0,0,0,5.579399142,2.145922747,0,17.59656652,0,0,0,2.575107296,0,0,0,0.429184549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.575107296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19313305,0,0.429184549,0,0,0,0,0,0,0,1.287553648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.008583691,0.429184549,0,0,0,0,1.716738197,0,0,2.575107296,0,0,0,0,0,12.44635193,0,0,0,0,0,0,0,0,0,0.429184549,0
315,-22.759,29.412,726,Surface,"Tropical and subtropical grasslands, savannas, and shrublands",7,Southern Africa bushveld,17,3.347280335,0.418410042,1.673640167,0.836820084,0,0,0,0.418410042,0,0.836820084,0,0,0,5.857740586,0,51.46443515,0,0,0,0.836820084,0,0,0,0.418410042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.439330544,0,0.418410042,0,0,0,0.418410042,0,0,0,0.418410042,0,0,0,0,0,0,0,12.13389121,0,0,0,0,0,0,0,0,0,1.673640167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836820084,0,0,0,0,0.836820084,0,0,4.60251046,0,0,0,0,0,4.184100418,0,0,0,0,0,0,0,0,0.418410042,0,2.510460251
